date,zip,county,ROGSI,NULV,NUDL
3/31/2020,Z161,C04,1880.2334,3,0.25
3/31/2020,Z162,C04,6834.126,4.2502,0.7369
6/2/2020,Z160,C08,13608.7927,5.2033,0.5951
6/2/2020,Z161,C04,2540.9016,3.5,0.25
6/2/2020,Z162,C04,9774.1614,4.5872,0.9672
4/25/2020,Z160,C08,11106.1002,6.0591,1.0394
4/25/2020,Z161,C04,7142.9348,7.5714,0.8571
4/25/2020,Z162,C04,8875.5014,5.1628,1.3073
3/20/2020,Z160,C08,10805.9057,4.4649,0.5391
3/20/2020,Z161,C04,2.1124,1,0
3/20/2020,Z162,C04,7570.7472,4.0287,0.8069
4/22/2020,Z160,C08,11902.0349,6.0518,0.965
4/22/2020,Z161,C04,956.1276,2.7143,1
4/22/2020,Z162,C04,10204.7241,5.2189,1.3452
5/4/2020,Z160,C08,18254.0912,7.4398,1.4733
5/4/2020,Z161,C04,17128.3456,13.6667,2.6667
5/4/2020,Z162,C04,12626.0867,5.536,1.6889
5/13/2020,Z160,C08,9315.2257,4.1821,0.4826
5/13/2020,Z161,C04,15754.7452,2.75,0
5/13/2020,Z162,C04,6386.5574,3.735,0.7438
4/1/2020,Z160,C08,11271.2204,5.6113,0.5711
4/1/2020,Z161,C04,3585.7969,8.3333,0
4/1/2020,Z162,C04,8127.4857,4.665,1.0085
4/6/2020,Z160,C08,8072.2245,5.1653,0.4666
4/6/2020,Z161,C04,2132.049,2,0.25
4/6/2020,Z162,C04,6789.6199,4.4882,0.6288
4/26/2020,Z160,C08,9600.9159,5.6776,0.8029
4/26/2020,Z161,C04,5771.2916,12.3333,0.6667
4/26/2020,Z162,C04,6498.6197,4.4201,0.9389
3/11/2020,Z160,C08,5128.7994,2.2814,0.137
3/11/2020,Z161,C04,4481.4099,2.4,0
3/11/2020,Z162,C04,4822.766,2.2762,0.2342
3/1/2020,Z160,C08,9709.4337,3.7964,0.4255
3/1/2020,Z161,C04,11064.0891,3.5455,0.9091
3/1/2020,Z162,C04,8292.2521,3.1321,0.9841
4/15/2020,Z160,C08,6651.5479,3.3258,0.1939
4/15/2020,Z161,C04,16339.7311,2.5,0
4/15/2020,Z162,C04,5630.954,3.2454,0.3336
4/17/2020,Z160,C08,5549.4698,3.4245,0.2204
4/17/2020,Z161,C04,25.5748,1.5,0
4/17/2020,Z162,C04,4222.002,3.2007,0.3507
4/20/2020,Z160,C08,6374.0261,3.8482,0.2327
4/20/2020,Z161,C04,5579.4949,2.1667,1
4/20/2020,Z162,C04,6045.5008,3.6875,0.3486
5/1/2020,Z160,C08,10178.3982,4.7804,0.658
5/1/2020,Z161,C04,1742.4962,2.4,0.8
5/1/2020,Z162,C04,7585.9693,4.0031,0.8673
3/3/2020,Z160,C08,11969.1035,4.1435,0.5993
3/3/2020,Z161,C04,17119.7662,5.4286,0.4286
3/3/2020,Z162,C04,11047.9368,3.7406,1.1038
6/10/2020,Z160,C08,14954.6617,5.4016,0.7603
6/10/2020,Z161,C04,6267.2789,4.2,0.2
6/10/2020,Z162,C04,9433.8751,4.5576,1.1619
4/3/2020,Z160,C08,8431.4736,4.5238,0.4058
4/3/2020,Z161,C04,13.9375,1.25,0
4/3/2020,Z162,C04,5814.896,3.8324,0.5952
4/10/2020,Z160,C08,6761.5705,4.0781,0.3852
4/10/2020,Z161,C04,140.0635,1.2,0.2
4/10/2020,Z162,C04,5794.6556,3.4931,0.5126
5/31/2020,Z160,C08,6815.4178,4.1761,0.3801
5/31/2020,Z162,C04,3913.5866,3.518,0.5688
4/27/2020,Z160,C08,16902.4631,7.3263,1.42
4/27/2020,Z161,C04,2365.4871,8.5,0
4/27/2020,Z162,C04,12955.7001,5.9819,1.781
5/28/2020,Z160,C08,22706.515,7.5974,1.491
5/28/2020,Z161,C04,6314.3696,2.3333,0.3333
5/28/2020,Z162,C04,14066.4097,5.9956,1.8537
3/21/2020,Z160,C08,7900.6316,4.0543,0.3993
3/21/2020,Z161,C04,5268.2865,2.5,0.6667
3/21/2020,Z162,C04,6167.544,3.9251,0.5668
3/19/2020,Z160,C08,9435.4784,5.0291,0.5667
3/19/2020,Z161,C04,3193.8106,3.8,0.6
3/19/2020,Z162,C04,8194.1845,4.4134,0.9177
5/12/2020,Z160,C08,10196.7723,4.8613,0.6294
5/12/2020,Z161,C04,10179.8169,9,2
5/12/2020,Z162,C04,6490.3833,3.9125,0.9047
6/15/2020,Z160,C08,19315.3796,6.7708,1.2786
6/15/2020,Z161,C04,378.4745,3,0
6/15/2020,Z162,C04,14160.357,5.393,1.6128
5/9/2020,Z160,C08,17953.0498,6.8685,1.5517
5/9/2020,Z161,C04,24270.0549,6,2
5/9/2020,Z162,C04,11502.8714,5.168,1.7077
5/19/2020,Z160,C08,15177.7156,5.9844,1.0337
5/19/2020,Z161,C04,4177.4642,5.1667,0.3333
5/19/2020,Z162,C04,10890.4182,4.9989,1.4839
3/5/2020,Z160,C08,13839.6122,4.8512,0.7029
3/5/2020,Z161,C04,10970.8136,5.6667,2.3333
3/5/2020,Z162,C04,11016.2216,4.4635,1.3451
3/29/2020,Z160,C08,5134.4502,4.3181,0.2315
3/29/2020,Z161,C04,2116.6257,4.6667,0.3333
3/29/2020,Z162,C04,4522.1316,3.6711,0.3487
4/24/2020,Z160,C08,11843.4304,5.466,0.9706
4/24/2020,Z161,C04,2115.9907,5.2857,0.5714
4/24/2020,Z162,C04,10996.1845,5.3538,1.3054
6/16/2020,Z160,C08,19629.8719,7.2876,1.2988
6/16/2020,Z161,C04,2.8165,1,0
6/16/2020,Z162,C04,12202.5142,5.4598,1.7048
5/18/2020,Z160,C08,15070.0462,6.2476,1.0697
5/18/2020,Z161,C04,2060.6095,3,0.8
5/18/2020,Z162,C04,7652.3615,4.2566,1.286
5/27/2020,Z160,C08,25599.1004,8.4305,1.6729
5/27/2020,Z161,C04,41319.1135,8.25,3
5/27/2020,Z162,C04,16272.0004,6.2579,1.9905
3/12/2020,Z160,C08,4457.1703,2.287,0.1186
3/12/2020,Z161,C04,3674.4037,1.6667,0
3/12/2020,Z162,C04,4678.9832,2.2348,0.2375
3/27/2020,Z160,C08,8549.2854,4.7137,0.4804
3/27/2020,Z161,C04,1329.7687,7,0
3/27/2020,Z162,C04,6611.9644,4.0945,0.7379
4/11/2020,Z160,C08,5292.6623,4.3741,0.3053
4/11/2020,Z161,C04,4190.546,10.75,0.75
4/11/2020,Z162,C04,5161.0622,3.9672,0.4879
4/7/2020,Z160,C08,8037.504,5.2754,0.4477
4/7/2020,Z161,C04,745.5817,4.5,0.25
4/7/2020,Z162,C04,6724.0034,4.5322,0.6722
6/12/2020,Z160,C08,29689.8129,8.8846,2.3064
6/12/2020,Z161,C04,21799.1299,5,2.5
6/12/2020,Z162,C04,18809.9908,6.808,2.4814
4/13/2020,Z160,C08,7042.8755,4.733,0.3574
4/13/2020,Z161,C04,18863.5334,8,0.75
4/13/2020,Z162,C04,4995.9715,3.4794,0.506
5/6/2020,Z160,C08,11353.3015,4.7162,0.5691
5/6/2020,Z161,C04,721.6672,2.8,0
5/6/2020,Z162,C04,8387.0826,3.8269,0.9486
3/8/2020,Z163,C06,10673.2697,4.0174,0.557
3/8/2020,Z164,C11,15918.4839,3.0877,0.2105
4/19/2020,Z163,C06,6476.2465,3.9227,0.1843
4/19/2020,Z164,C11,5772.2885,3.1795,0
5/22/2020,Z163,C06,18379.8318,6.9231,1.8082
5/22/2020,Z164,C11,27733.6092,5.0769,0.3077
4/23/2020,Z163,C06,12254.9291,5.7815,0.9968
4/23/2020,Z164,C11,24221.8257,5.7778,0.1481
4/8/2020,Z163,C06,5216.4622,3.8764,0.4272
4/8/2020,Z164,C11,7722.755,3,0
5/23/2020,Z163,C06,22906.6662,7.6311,1.8794
5/23/2020,Z164,C11,18103.1272,4.8986,0.2609
3/7/2020,Z163,C06,8506.5339,3.9438,0.5505
3/7/2020,Z164,C11,17006.7425,3.3559,0.1356
5/15/2020,Z163,C06,13368.0658,5.7157,1.0768
5/15/2020,Z164,C11,14818.6361,3.7952,0.2892
6/4/2020,Z163,C06,22667.1914,7.3481,1.8548
6/4/2020,Z164,C11,30829.5222,6.4815,0.2963
6/1/2020,Z163,C06,8260.3889,4.7508,0.6422
6/1/2020,Z164,C11,9385.6856,4.5,0.119
4/29/2020,Z163,C06,6977.5316,3.6029,0.484
4/29/2020,Z165,C02,3217.6377,2,0
4/29/2020,Z164,C11,12075.5682,3.4464,0.0536
5/3/2020,Z163,C06,5170.5448,3.3596,0.3845
5/3/2020,Z164,C11,5881.5214,2.322,0.3729
3/18/2020,Z163,C06,20054.7679,7.4436,1.7892
3/18/2020,Z165,C02,1221.1881,2,0
3/18/2020,Z164,C11,16363.5087,4.2609,0.1739
3/30/2020,Z163,C06,10904.636,4.2309,0.3581
3/30/2020,Z164,C11,10312.6565,2.8167,0
4/14/2020,Z163,C06,4549.5606,3.1595,0.2049
4/14/2020,Z164,C11,2703.249,2.1613,0
6/11/2020,Z163,C06,23614.8485,7.6289,2.0768
6/11/2020,Z164,C11,30980.6675,5.597,0.2239
4/2/2020,Z163,C06,9152.0742,4.3489,0.5631
4/2/2020,Z164,C11,13092.0887,4.2432,0.1892
5/20/2020,Z163,C06,16527.8898,6.5821,1.244
5/20/2020,Z164,C11,23612.7262,6.0612,0.2245
4/4/2020,Z163,C06,5518.0377,3.4897,0.3988
4/4/2020,Z164,C11,3885.8449,2.8197,0.0164
5/30/2020,Z163,C06,7507.8333,3.8352,0.5098
5/30/2020,Z164,C11,14378.855,4.3857,0.0714
5/21/2020,Z163,C06,21758.5644,7.1269,1.8673
5/21/2020,Z164,C11,25879.5166,5.4231,0.2179
3/13/2020,Z163,C06,4030.0163,2.2765,0.2765
3/13/2020,Z164,C11,4214.9201,1.9722,0
4/18/2020,Z163,C06,4254.9374,3.2112,0.1427
4/18/2020,Z164,C11,4704.7662,2.9362,0
3/28/2020,Z163,C06,7406.4854,4.0301,0.3523
3/28/2020,Z164,C11,3855.6284,2.9273,0
6/5/2020,Z163,C06,23203.204,6.7898,1.6825
6/5/2020,Z164,C11,37719.6036,8.0385,0.6346
3/23/2020,Z163,C06,7376.1237,4.0579,0.3923
3/23/2020,Z164,C11,4586.2882,2.775,0
5/7/2020,Z163,C06,16067.1676,6.6258,1.3195
5/7/2020,Z165,C02,0,1,0
5/7/2020,Z164,C11,24875.3282,5.48,0.36
3/4/2020,Z163,C06,12711.4639,4.206,0.6816
3/4/2020,Z164,C11,18708.4406,3.629,0.1935
3/15/2020,Z163,C06,6830.7314,3.7027,0.4376
3/15/2020,Z164,C11,7642.2264,2.6071,0.25
5/16/2020,Z163,C06,9018.3811,4.8782,0.6667
5/16/2020,Z164,C11,9309.6635,4.7867,0.0133
6/6/2020,Z163,C06,15508.5193,5.4144,0.974
6/6/2020,Z164,C11,12958.8476,5.1884,0.058
5/2/2020,Z163,C06,7080.3207,3.908,0.5343
5/2/2020,Z164,C11,9715.32,3.2982,0.0351
5/25/2020,Z163,C06,11412.6316,5.3853,0.7907
5/25/2020,Z164,C11,22488.2234,6.25,0.2692
5/26/2020,Z163,C06,12485.6645,4.3882,0.605
5/26/2020,Z164,C11,15386.5052,4.0519,0.3506
6/7/2020,Z163,C06,6094.7723,3.7291,0.3307
6/7/2020,Z164,C11,7563.9147,2.4286,0
3/25/2020,Z163,C06,7044.279,3.6769,0.4198
3/25/2020,Z164,C11,7643.0949,3.0217,0.0652
4/12/2020,Z163,C06,5002.8472,4.5591,0.1547
4/12/2020,Z164,C11,11203.6027,5.475,0
4/28/2020,Z163,C06,18506.8273,7.4626,1.4335
4/28/2020,Z164,C11,21220.4597,4.2917,0.125
6/9/2020,Z163,C06,13473.0306,5.3571,0.981
6/9/2020,Z164,C11,18962.9658,6.3514,0.2703
6/13/2020,Z163,C06,19928.0265,6.8725,1.5316
6/13/2020,Z165,C02,0,1,0
6/13/2020,Z164,C11,37351.1237,6.8,0.3538
3/22/2020,Z163,C06,5714.0169,3.678,0.2881
3/22/2020,Z164,C11,2121.1451,2.7273,0
5/14/2020,Z163,C06,15651.5387,6.1501,1.0271
5/14/2020,Z164,C11,26203.1652,4.2333,0.3833
3/24/2020,Z163,C06,11525.7379,3.6356,0.4072
3/24/2020,Z164,C11,7587.9607,3.6167,0
3/6/2020,Z163,C06,12083.3575,4.0826,0.7141
3/6/2020,Z164,C11,19792.7693,2.9571,0.1857
5/29/2020,Z163,C06,15443.7102,6.4582,1.388
5/29/2020,Z164,C11,14635.5852,3.9306,0.1806
6/17/2020,Z163,C06,17089.287,6.8847,1.5485
6/17/2020,Z164,C11,35569.3803,8.2955,0.2955
5/11/2020,Z163,C06,14044.487,6.2009,1.0471
5/11/2020,Z164,C11,17470.7824,4.3036,0.0714
3/14/2020,Z163,C06,2678.8792,2.1113,0.1973
3/14/2020,Z164,C11,1509.0714,1.8276,0.2241
4/16/2020,Z163,C06,6809.4791,3.3623,0.2765
4/16/2020,Z164,C11,9119.4027,3.2826,0.0652
5/17/2020,Z163,C06,9233.3233,5.482,0.8888
5/17/2020,Z165,C02,55810.7141,32,0
5/17/2020,Z164,C11,10660.321,3.371,0.1774
3/16/2020,Z163,C06,10328.5402,4.0945,0.5776
3/16/2020,Z164,C11,11316.3478,3.0267,0.4533
4/9/2020,Z163,C06,5573.9861,3.7259,0.2374
4/9/2020,Z165,C02,4900.6065,8,0
4/9/2020,Z164,C11,13326.6045,5.3256,0.0233
3/10/2020,Z163,C06,11446.0623,4.1043,0.6957
3/10/2020,Z164,C11,4548.7078,1.9194,0.0161
3/17/2020,Z163,C06,19625.0216,6.1873,1.2316
3/17/2020,Z164,C11,19306.8845,4.0175,0.4035
4/21/2020,Z163,C06,14596.5035,6.2922,1.0279
4/21/2020,Z164,C11,18976.4511,4.3462,0.1346
6/3/2020,Z163,C06,21777.4212,8.1312,2.2139
6/3/2020,Z164,C11,42925.181,8.2083,0.3333
6/14/2020,Z163,C06,18447.1395,6.7536,1.5226
6/14/2020,Z165,C02,45544.9543,19,5
6/14/2020,Z164,C11,22500.1259,4.6111,0.0833
3/26/2020,Z163,C06,9715.2188,3.9106,0.5376
3/26/2020,Z164,C11,11727.4233,3.3846,0.0385
6/8/2020,Z163,C06,16643.7289,4.7418,0.5963
6/8/2020,Z164,C11,19382.6933,4.5179,0.0893
5/8/2020,Z163,C06,15495.8721,5.8157,1.2764
5/8/2020,Z164,C11,17797.5902,5.2609,0.2391
4/5/2020,Z163,C06,3459.6981,3.4855,0.2585
4/5/2020,Z164,C11,3675.6025,3.2143,0
3/2/2020,Z163,C06,12794.1774,4.2571,0.6502
3/2/2020,Z164,C11,19815.8694,4.0943,0.1509
5/24/2020,Z163,C06,15305.4647,6.574,1.1637
5/24/2020,Z165,C02,2889.8653,6,0
5/24/2020,Z164,C11,13072.3435,4.1739,0.058
5/10/2020,Z163,C06,14694.2064,5.6809,0.8815
5/10/2020,Z164,C11,20978.093,5.5472,0.3208
5/5/2020,Z163,C06,15389.4124,6.2749,1.3535
5/5/2020,Z165,C02,0,1,0
5/5/2020,Z164,C11,8914.3857,4.3269,0.0192
4/30/2020,Z163,C06,5300.4812,3.443,0.3919
4/30/2020,Z164,C11,6007.9787,3.4754,0.0492
3/9/2020,Z163,C06,11410.1538,4.0961,0.6797
3/9/2020,Z164,C11,24526.6491,3.7333,0.2333
3/31/2020,Z163,C06,9737.3996,4.8776,0.5204
3/31/2020,Z164,C11,7546.031,3.9322,0.1525
6/2/2020,Z163,C06,14561.8483,4.7718,0.6667
6/2/2020,Z164,C11,18865.4531,4.1724,0.1379
4/25/2020,Z163,C06,12806.4874,6.515,1.0951
4/25/2020,Z165,C02,3813.9607,4,0
4/25/2020,Z164,C11,16543.7945,5.3438,0.0938
3/20/2020,Z163,C06,10057.9304,4.2854,0.6187
3/20/2020,Z165,C02,0,1,0
3/20/2020,Z164,C11,13172.5897,3.5593,0.0339
4/22/2020,Z163,C06,9277.1431,5.2444,1.0263
4/22/2020,Z164,C11,30394.9341,5.9474,0.1842
5/4/2020,Z163,C06,17767.1594,7.4619,1.6759
5/4/2020,Z164,C11,15284.4865,5.4167,0.0833
5/13/2020,Z163,C06,11723.5122,3.5454,0.373
5/13/2020,Z164,C11,14102.2321,2.9643,0.0357
4/1/2020,Z163,C06,11249.5929,5.2233,0.7596
4/1/2020,Z164,C11,21229.2572,4.26,0.28
4/6/2020,Z163,C06,6825.5382,4.4395,0.5066
4/6/2020,Z165,C02,0,1,0
4/6/2020,Z164,C11,7471.4098,3.2407,0.0185
4/26/2020,Z163,C06,9079.3557,5.5575,0.7306
4/26/2020,Z165,C02,26711.5172,29,2
4/26/2020,Z164,C11,8140.5286,4.1639,0.0984
3/11/2020,Z163,C06,4944.9503,2.2547,0.2493
3/11/2020,Z164,C11,1308.0427,1.3667,0
3/1/2020,Z163,C06,12068.9289,3.8209,0.4425
3/1/2020,Z164,C11,21831.1042,3.5091,0
4/15/2020,Z163,C06,6992.6657,3.5711,0.2476
4/15/2020,Z164,C11,12149.9616,2.6757,0.1351
4/17/2020,Z163,C06,5452.3489,3.8253,0.2468
4/17/2020,Z164,C11,6723.8562,3.0526,0.0263
4/20/2020,Z163,C06,6773.317,4.3749,0.294
4/20/2020,Z164,C11,7529.5309,2.5,0
5/1/2020,Z163,C06,8810.1863,4.1275,0.611
5/1/2020,Z164,C11,11415.1286,2.7241,0.069
3/3/2020,Z163,C06,16294.7408,4.139,0.6078
3/3/2020,Z164,C11,14680.1249,3.2712,0.1186
6/10/2020,Z163,C06,11479.8597,4.6802,0.6587
6/10/2020,Z164,C11,27259.0829,6.1321,0.2075
4/3/2020,Z163,C06,8197.9146,4.0438,0.5522
4/3/2020,Z164,C11,12620.336,4.1458,0.1458
4/10/2020,Z163,C06,6353.6034,3.8176,0.3898
4/10/2020,Z164,C11,6862.0972,2.8043,0
5/31/2020,Z163,C06,5505.1649,3.3726,0.3774
5/31/2020,Z165,C02,0,1,0
5/31/2020,Z164,C11,10786.1294,3.381,0.0238
4/27/2020,Z163,C06,16129.8106,6.7816,1.2782
4/27/2020,Z165,C02,0,1,0
4/27/2020,Z164,C11,34126.682,6.5319,0.4681
5/28/2020,Z163,C06,24410.7689,7.9233,1.8741
5/28/2020,Z164,C11,24128.6381,5.4098,0.1311
3/21/2020,Z163,C06,9615.1299,4.1747,0.4793
3/21/2020,Z164,C11,3698.7519,3.0962,0.0192
3/19/2020,Z163,C06,10705.2531,4.9337,0.6207
3/19/2020,Z164,C11,14678.2137,3.3778,0.1778
5/12/2020,Z163,C06,9623.7265,4.4405,0.6754
5/12/2020,Z164,C11,8014.1054,3.383,0.1277
6/15/2020,Z163,C06,19043.947,6.5526,1.3294
6/15/2020,Z164,C11,41194.8977,7.9298,0.3509
5/9/2020,Z163,C06,17266.7677,6.6509,1.6519
5/9/2020,Z164,C11,18978.2061,4.623,0.2131
5/19/2020,Z163,C06,13569.2516,5.9814,1.1856
5/19/2020,Z164,C11,11613.0988,4.1467,0.2
3/5/2020,Z163,C06,14952.0345,4.7963,0.8062
3/5/2020,Z164,C11,15835.8769,3.3571,0.1964
3/29/2020,Z163,C06,5453.2458,4.343,0.3107
3/29/2020,Z164,C11,5678.0435,2.0392,0.2941
4/24/2020,Z163,C06,12445.1631,5.8868,1.0645
4/24/2020,Z164,C11,18916.0109,5.5634,0.0845
6/16/2020,Z163,C06,16908.256,6.9042,1.3194
6/16/2020,Z164,C11,41146.1236,8.122,0.2927
5/18/2020,Z163,C06,12953.0112,6.0762,1.085
5/18/2020,Z164,C11,13624.9286,4.425,0.3
5/27/2020,Z163,C06,26353.0813,7.9434,1.8268
5/27/2020,Z164,C11,47281.1077,6.8636,0.4697
3/12/2020,Z163,C06,3977.1916,2.2655,0.2889
3/12/2020,Z164,C11,9454.6829,1.6944,0.0556
3/27/2020,Z163,C06,7504.4609,4.3641,0.5585
3/27/2020,Z164,C11,5663.8244,2.7292,0.0208
4/11/2020,Z163,C06,5188.8233,4.2346,0.2832
4/11/2020,Z164,C11,7464.9591,3.6275,0
4/7/2020,Z163,C06,6908.7012,4.8094,0.4739
4/7/2020,Z164,C11,10948.0445,4.4878,0.0976
6/12/2020,Z163,C06,29639.8431,8.2356,2.5367
6/12/2020,Z164,C11,24334.6266,6.7222,0.3519
4/13/2020,Z163,C06,6456.1067,4.4665,0.4047
4/13/2020,Z164,C11,9599.3779,4.1778,0.0667
5/6/2020,Z163,C06,9313.08,3.9955,0.629
5/6/2020,Z164,C11,13655.2305,3.0204,0.0816
3/8/2020,Z166,C04,6535.2435,3.2727,0.8281
3/8/2020,Z167,C01,9968.3137,3.7316,0.5595
3/8/2020,Z168,C10,61.4869,2,0.5
4/19/2020,Z166,C04,1994.0232,2.7081,0.0649
4/19/2020,Z167,C01,5386.6748,3.735,0.217
5/22/2020,Z166,C04,18558.5112,8.2539,2.5393
5/22/2020,Z167,C01,16703.5733,6.5232,1.6246
5/22/2020,Z168,C10,32950.512,6,2
4/23/2020,Z166,C04,10147.473,6.1971,0.8723
4/23/2020,Z167,C01,14127.6764,6.6346,1.1638
4/23/2020,Z168,C10,1026.122,2,0
4/8/2020,Z166,C04,7178.6497,5.016,0.356
4/8/2020,Z167,C01,7270.0705,4.3794,0.378
5/23/2020,Z166,C04,15033.2943,7.2148,2.375
5/23/2020,Z167,C01,20034.0575,6.8492,1.7152
5/23/2020,Z168,C10,347.3495,1.3333,0
3/7/2020,Z166,C04,9267.6935,3.9396,0.8837
3/7/2020,Z167,C01,9123.6427,3.6662,0.6637
3/7/2020,Z168,C10,14317.8083,2.25,0.5
5/15/2020,Z166,C04,11085.3862,6.4074,1.3675
5/15/2020,Z167,C01,12086.9798,5.0369,1.1195
5/15/2020,Z168,C10,7308.7739,3,0.5
6/4/2020,Z166,C04,18653.2995,7.4807,1.9783
6/4/2020,Z167,C01,18029.3483,6.2547,1.6034
6/1/2020,Z166,C04,4714.7643,4.7203,0.6388
6/1/2020,Z167,C01,7311.5198,4.4643,0.5564
4/29/2020,Z166,C04,6043.2486,4.249,0.3936
4/29/2020,Z167,C01,7913.4297,3.8759,0.4586
5/3/2020,Z166,C04,3580.3019,3.6364,0.2045
5/3/2020,Z167,C01,5114.1822,3.3245,0.3164
5/3/2020,Z168,C10,0,1,0
3/18/2020,Z166,C04,17262.2105,8.4615,2.5978
3/18/2020,Z167,C01,22484.2249,7.8113,1.9706
3/30/2020,Z166,C04,7235.2443,4.685,0.2674
3/30/2020,Z167,C01,9834.5626,4.0372,0.386
4/14/2020,Z166,C04,2194.0342,2.3978,0.0608
4/14/2020,Z167,C01,4579.3841,2.9882,0.1273
4/14/2020,Z168,C10,1175.3146,3,0
6/11/2020,Z166,C04,16128.9844,6.9922,2.2777
6/11/2020,Z167,C01,14407.8932,5.2108,1.4315
6/11/2020,Z168,C10,45620.7422,5,2.5
4/2/2020,Z166,C04,7938.9888,4.8555,0.3764
4/2/2020,Z167,C01,9404.9042,4.7395,0.5945
5/20/2020,Z166,C04,15643.0984,7.5106,1.8541
5/20/2020,Z167,C01,12643.6102,5.2104,1.1734
5/20/2020,Z168,C10,25490.4782,7,1.5
4/4/2020,Z166,C04,4622.3685,3.6343,0.2037
4/4/2020,Z167,C01,4912.7874,3.4691,0.2832
5/30/2020,Z166,C04,6584.5802,4.1832,0.7598
5/30/2020,Z167,C01,7317.3103,3.6653,0.5768
5/30/2020,Z168,C10,23811.2073,4.8,0.4
5/21/2020,Z166,C04,23484.0026,9.1258,2.7025
5/21/2020,Z167,C01,21119.0356,6.8082,1.7336
5/21/2020,Z168,C10,16092.9842,3.6667,0
3/13/2020,Z166,C04,3706.9803,2.4644,0.0867
3/13/2020,Z167,C01,5251.8912,2.3468,0.2246
3/13/2020,Z168,C10,6492.9881,1.5,0
4/18/2020,Z166,C04,2730.8914,3,0.0431
4/18/2020,Z167,C01,4463.4865,3.2302,0.2063
3/28/2020,Z166,C04,5187.1519,4.0861,0.2135
3/28/2020,Z167,C01,7177.1662,3.9819,0.3421
6/5/2020,Z166,C04,15917.031,7.1966,1.8201
6/5/2020,Z167,C01,18625.1688,6.0148,1.4536
6/5/2020,Z168,C10,0,1,0
3/23/2020,Z166,C04,5219.7383,3.967,0.2763
3/23/2020,Z167,C01,7056.1949,3.8116,0.4253
5/7/2020,Z166,C04,13545.893,7.0794,1.6941
5/7/2020,Z167,C01,19576.2388,7.184,1.5082
5/7/2020,Z168,C10,50737.123,9.5,2.5
3/4/2020,Z166,C04,7711.5377,4.0123,0.8133
3/4/2020,Z167,C01,12504.9754,4.2583,0.7714
3/4/2020,Z168,C10,5988.2499,2,0
3/15/2020,Z166,C04,5094.2091,3.5547,0.5445
3/15/2020,Z167,C01,7262.0021,3.3944,0.4284
3/15/2020,Z168,C10,26503.0406,2.6,0.4
5/16/2020,Z166,C04,8882.0613,5.7221,1.174
5/16/2020,Z167,C01,7463.6609,3.8584,0.7968
6/6/2020,Z166,C04,11605.7223,5.8209,1.0658
6/6/2020,Z167,C01,16427.1591,6.0104,1.0104
6/6/2020,Z168,C10,78618.366,12,1
5/2/2020,Z166,C04,5113.2968,4.4251,0.3765
5/2/2020,Z167,C01,5985.2046,3.9113,0.5312
5/25/2020,Z166,C04,8637.2279,5.6025,1.2113
5/25/2020,Z167,C01,9112.367,4.842,0.8464
5/26/2020,Z166,C04,9566.8316,5.2644,0.8298
5/26/2020,Z167,C01,12689.9268,4.5288,0.6262
5/26/2020,Z168,C10,7573.0116,2,0
6/7/2020,Z166,C04,5320.5956,4.2727,0.366
6/7/2020,Z167,C01,6830.1074,3.9841,0.4378
6/7/2020,Z168,C10,18984.3043,3.5,0
3/25/2020,Z166,C04,4734.5556,3.7651,0.1779
3/25/2020,Z167,C01,6133.1549,3.6933,0.3859
3/25/2020,Z168,C10,0,1,0
4/12/2020,Z166,C04,3039.0959,4.3849,0.1548
4/12/2020,Z167,C01,4468.9036,4.034,0.2182
4/28/2020,Z166,C04,16416.4669,7.1107,1.5494
4/28/2020,Z167,C01,15576.3073,6.8474,1.2599
4/28/2020,Z168,C10,24441.0483,27,0
6/9/2020,Z166,C04,14507.6905,6.5548,1.4476
6/9/2020,Z167,C01,16252.5719,5.6496,1.1526
6/9/2020,Z168,C10,96718.748,9.3333,3
6/13/2020,Z166,C04,13018.9992,6.6336,2.1644
6/13/2020,Z167,C01,16872.7534,6.2641,1.5116
6/13/2020,Z168,C10,85300.061,15,5
3/22/2020,Z166,C04,4621.3644,3.549,0.2448
3/22/2020,Z167,C01,4765.1863,3.283,0.3447
5/14/2020,Z166,C04,12840.7839,6.2069,1.1003
5/14/2020,Z167,C01,13221.8855,5.2238,0.9473
5/14/2020,Z168,C10,23045.5358,9,1
3/24/2020,Z166,C04,6222.3857,3.742,0.2325
3/24/2020,Z167,C01,9203.1134,3.392,0.4076
3/24/2020,Z168,C10,4.1787,1,0
3/6/2020,Z166,C04,6504.5376,3.6359,0.7778
3/6/2020,Z167,C01,10392.5104,3.9872,0.7598
3/6/2020,Z168,C10,41209.2712,7.3333,0.3333
5/29/2020,Z166,C04,14195.2526,7.0023,1.6881
5/29/2020,Z167,C01,13363.4081,5.9243,1.276
5/29/2020,Z168,C10,118017.2955,37,3
6/17/2020,Z166,C04,16218.2096,7.5366,1.9537
6/17/2020,Z167,C01,17714.6768,6.3481,1.5363
6/17/2020,Z168,C10,19030.346,4,0
5/11/2020,Z166,C04,15763.1334,7.6318,1.6588
5/11/2020,Z167,C01,14884.6935,6.4979,1.1533
5/11/2020,Z168,C10,92644.2316,13,3
3/14/2020,Z166,C04,3489.5586,2.1688,0.1031
3/14/2020,Z167,C01,3041.3317,2.1206,0.1872
3/14/2020,Z168,C10,0,1,0
4/16/2020,Z166,C04,3383.4561,2.8934,0.0254
